id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom
20370002,2,78,2025,3,3,3,2,2,25,1,1
20380001,1,67,2025,3,2,4,1,2,30,1,1
20380002,2,57,2025,4,2,4,1,2,35,1,1
20380003,2,26,2025,5,1,1,2,2,40,1,1
20440001,1,52,2025,4,2,10,1,6,60,1,3
20440002,2,52,2025,4,2,6,1,6,50,1,3
20450001,2,48,2025,5,2,7,1,6,50,1,3
20450002,1,50,2025,5,2,7,1,6,40,1,3
20460001,1,69,2025,2,3,2,2,6,3,1,1
20460002,1,25,2025,5,1,6,1,6,25,1,1
20470001,1,79,2025,3,2,5,2,6,12,1,2
20470002,2,73,2025,3,2,1,2,6,12,1,4
20480002,2,84,2025,2,3,1,2,6,12,1,2
20490001,1,67,2025,4,2,7,1,6,35,1,1
20490002,2,62,2025,3,2,5,1,6,35,1,1
20490004,2,33,2025,5,1,5,1,6,70,1,1
20490101,1,35,2025,5,1,7,1,6,70,1,1
20500001,1,91,2025,5,2,3,2,6,20,1,2
20500002,2,90,2025,2,2,1,2,6, , , 
20510001,1,70,2025,3,2,5,1,6,25,1,1
20510002,2,59,2025,3,2,1,2,6,25,1,1
20520001,1,43,2025,6,2,9,1,6,80,1,2
20520003,2,47,2025,5,2,1,2,6,50,1,2
20520004,1,12,2025,2,1,1,2,6,28,1,2
20520101,1,40,2025,5,1,9,1,6,80,1,2
20530001,1,62,2025,5,2,9,1,6,70,1,3
20530002,2,59,2025,5,2,11,1,6,50,1,3
20530003,1,26,2025,5,1,6,1,6,60,1,3
20530101,2,25,2025,5,1,6,1,6,60,1,3
20540002,2,57,2025,4,2,8,1,6,100,1,2
20540004,2,29,2025,5,1,1,2,6,38,1,4
20540101,1,33,2025,5,2,7,1,6,45,1,2
20540102,2,27,2025,5,2,1,2,6,80,1,2
20550001,1,79,2025,5,3,11,1,6,12,1,2
20550002,2,77,2025,4,2,1,2,6,12,1,2
20560001,1,54,2025,5,2,8,1,6,50,1,1
20560002,2,54,2025,5,2,5,1,6,49,1,3
20560004,2,20,2025,5,1,1,2,6,50,1,3
20580001,1,55,2025,5,2,10,1,6,50,1,3
20580002,2,50,2025,4,2,7,1,6,40,1,3
20580003,1,25,2025,5,1,1,2,6,50,1,3
20590001,1,59,2025,4,2,5,1,6,85,1,2
20590002,2,55,2025,4,2,5,1,6,45,1,2
20590004,2,26,2025,5,1,1,2,6,60,1,2
20600001,1,69,2025,6,2,2,2,6,45,1,2
20600002,2,64,2025,4,2,5,1,6,45,1,2
20600003,1,40,2025,5,1,1,2,6,45,1,2
20620001,1,63,2025,4,2,9,1,6,34,1,2
20620002,2,58,2025,4,2,3,1,6,40,1,2
20620005,2,93,2025,2,3,1,2,6,11,1, 
20620101,2,27,2025,5,2,1,2,17,60,1,2
20620102,1,36,2025,5,2,7,1,17,70,1,2
20630001,1,47,2025,5,2,8,1,6,20,1,4
20630002,2,46,2025,4,2,1,2,6,20,1,4
20640001,1,63,2025,5,2,1,2,6,50,1,1
20640002,2,57,2025,4,2,7,1,6,45,1,1
20640003,1,33,2025,5,1,7,1,6,70,1,1
20650002,2,80,2025,2,3,2,2,6,11,1,4
20660001,1,58,2025,4,2,9,1,6,70,1,3
20660002,2,51,2025,4,2,5,1,6,50,1,3
20660003,2,23,2025,5,1,1,2,6,63,1,3
20670001,1,83,2025,4,2,6,1,6,9,1,1
20670002,2,82,2025,3,2,1,2,6,9,1,1
20680001,1,69,2025,4,2,3,1,6,40,1,2
20680002,2,67,2025,4,2,2,2,6,40,1,2
20680004,1,38,2025,5,1,7,1,6,90,1,2
20690001,1,44,2025,4,2,8,1,6,50,1,3
20690002,2,43,2025,4,2,1,2,6,59,1,3
20690003,2,18,2025,4,1,1,2,6,80,1,3
20710001,2,56,2025,4,4,8,1,6,59,1,1
20720001,1,65,2025,4,2,7,1,6,60,1,2
20720002,2,61,2025,4,2,1,2,6,32,1,2
20720101,1,39,2025,5,2,7,1,6,60,1,1
20720102,2,33,2025,5,2,7,1,6,60,1,1
20730001,1,64,2025,4,2,7,1,14,65,2,1
20740001,1,54,2025,5,2,5,1,14,34,1,1
20740002,2,52,2025,4,2,1,1,14,50,2,1
20750002,2,54,2025,5,2,10,1,3,43,2,2
20760002,2,80,2025,2,3,3,1,3,34,1,2
20760003,2,53,2025,5,4,1,2,3,50,1,1
20760004,2,24,2025,5,1,1,2,3,50,1,1
20770001,1,58,2025,4,2,12,1,3,61,1,2
20770002,2,57,2025,4,2,5,1,3,90,1,2
20770003,1,33,2025,5,1,11,1,3,100,1,1
20770004,1,27,2025,5,1,5,1,3,70,1,2
20780002,1,60,2025,4,4,7,1,3,37,2,3
20800001,2,73,2025,3,3,5,1,3,18,1,1
20830001,1,48,2025,5,2,18,1,3,111,1,2
20830002,2,44,2025,5,2,8,1,3,22,1,1
20830004,2,16,2025,4,1,1,2,3,30,1,2
20830005,2,18,2025,4,1,1,2,3,49,1,1
20840001,1,53,2025,6,2,9,1,3,35,1,1
20840002,2,51,2025,5,2,7,1,3,70,1,1
20840003,2,24,2025,5,1,6,1,3,78,1,1
20840004,2,17,2025,4,1,1,2,3,33,1,1
20890001,1,76,2025,4,2,7,1,3,34,2,1
20890002,2,68,2025,3,2,2,2,3,34,2,1
20980003,2,40,2025,6,2,4,1,3,65,1,3
20980005,1,39,2025,5,2,10,1,3,65,1,3
21030001,2,83,2025,2,3,3,2,3,6,2,4
21070001,1,47,2025,5,2,10,1,3,50,1,2
21070002,2,48,2025,5,2,6,1,3,50,1,2
21100001,1,89,2025,5,2,7,2,3,20,2,2
21100002,2,85,2025,3,2,1,2,3,20,2,2
21120001,1,57,2025,4,2,8,1,2,55,1,3
21120002,2,52,2025,4,2,1,2,2,50,1,3
21120005,2,26,2025,5,1,7,1,2,35,1,2
21140003,2,43,2025,5,1,7,1,2,50,1,1
21170001,1,52,2025,5,2,15,1,2,60,1,2
21190001,1,52,2025,4,2,8,1,2,35,1,3
21190002,2,50,2025,4,2,6,1,2,25,1,3
21190005,2,75,2025,3,3,1,2,2,15,1,3
21220001,1,69,2025,4,2,1,2,2,15,1,3
21220005,1,36,2025,5,1,11,1,2,60,1,3
21220006,2,66,2025,4,2,1,2,2,15,1,3
21230001,1,77,2025,3,2,3,2,2,12,2, 
21230002,2,74,2025,3,2,2,2,2,12,2, 
21250001,2,89,2025,2,3,2,2,2,15,2, 
21310002,2,59,2025,4,2,1,2,2,46,1,2
21320001,1,59,2025,4,1,7,1,2,49,2,2
21330001,1,63,2025,5,1,7,1,2,49,1,2
21340001,1,80,2025,3,2,5,1,2,36,2,1
21340002,2,77,2025,2,2,2,2,2,36,2,1
21340003,2,54,2025,4,4,5,1,2,39,2,1
21350001,1,83,2025,2,3,2,2,2,13,2, 
21360001,1,51,2025,4,2,8,1,2,52,1,1
21360002,2,44,2025,4,2,5,1,2,42,1,1
21360003,2,24,2025,5,1,7,1,2,38,1,1
21370001,2,77,2025,2,3,5,1,2,12,1, 
21380001,1,54,2025,4,2,7,1,2,43,1,1
21380002,2,52,2025,4,2,1,2,2,42,1,1
21380003,1,26,2025,5,1,7,1,2,42,1,1
21390002,2,76,2025,2,2,2,2,2,13,2, 
21400001,2,66,2025,3,4,7,1,6,55,1,1
21410001,1,78,2025,5,2,7,1,6,34,1,3
21410002,2,81,2025,5,2,2,2,6,34,1,3
21420002,2,69,2025,2,3,9,1,6,38,1,1
21430001,1,55,2025,4,2,8,1,6,45,2,2
21430002,2,55,2025,4,2,6,1,6,45,2,2
21430004,1,29,2025,5,1,1,2,6,45,2,2
21440002,2,67,2025,5,3,2,2,6,44,2,2
21450001,1,79,2025,3,2,5,1,6,42,2,3
21450002,2,77,2025,2,2,2,2,6,42,2,3
21450003,1,48,2025,5,1,8,1,6,65,2,3
21480001,1,56,2025,5,2,11,1,3,44,1,2
21480002,2,60,2025,3,2,4,1,3,77,1,3
21480003,1,31,2025,5,1,9,1,3,61,1,2
21490001,1,60,2025,5,2,12,1,3,35,1,2
21490002,2,53,2025,5,2,8,1,3,30,1,2
21490003,1,23,2025,5,1,1,2,3,35,1,2
21500002,2,57,2025,4,3,9,1,3,20,1,1
21500003,1,28,2025,5,1,1,2,3,30,1,1
21500004,2,24,2025,5,1,1,2,3,25,1,4
21520001,1,59,2025,4,2,1,2,3,52,2,3
21520002,2,57,2025,4,2,8,1,3,40,1,3
21520004,1,29,2025,4,1,8,1,3,40,1,3
21530002,2,86,2025,6,3,8,2,3,32,1,2
21530004,2,30,2025,5,1,6,1,3,78,1,2
21530005,1,25,2025,5,1,5,1,3,70,1,2
21540002,2,57,2025,4,2,1,2,3,45,1,2
21570001,1,61,2025,5,2,18,1,3,75,2,1
21570002,2,57,2025,4,2,4,1,3,50,1,1
21570004,1,27,2025,4,1,3,1,3,38,1,1
21580001,1,59,2025,4,2,8,1,14,130,1,2
21580002,2,57,2025,5,2,1,2,14,60,1,2
21580003,1,30,2025,5,1,13,1,14,90,1,2
21580004,1,27,2025,5,1,12,1,14,70,1,2
21600002,2,56,2025,5,2,8,1,3,120,1,2
21610001,1,68,2025,5,2,10,1,3,38,1,2
21610002,2,67,2025,5,2,12,1,3,37,1,2
21610004,1,38,2025,5,1,6,1,3,33,2,2
21640001,2,77,2025,2,3,3,2,5,20,2,1
21650001,1,60,2025,4,2,10,1,5,10,1,4
21650002,2,57,2025,5,2,6,1,5,15,1,3
21650003,2,32,2025,5,1,8,1,5,10,1,4
21670001,1,75,2025,5,2,5,2,5,40,1,3
21670002,2,68,2025,4,2,1,2,5,35,1,3
21690001,1,81,2025,2,2,2,2,5,35,1,1
21690002,2,73,2025,2,2,5,2,5,38,1,1
21700001,1,72,2025,4,2,5,2,5,40,1,2
21700002,2,70,2025,3,2,5,2,5,45,1,2
21710001,1,83,2025,2,2,3,2,5,35,1,1
21710002,2,79,2025,2,2,2,2,5,35,1,1
21720001,1,69,2025,4,2,4,2,5,90,1,2
21720002,2,64,2025,4,2,5,1,5,35,1,2
21720003,2,38,2025,5,1,13,1,5,80,1,2
21720004,2,35,2025,5,1,6,1,5,90,1,2
21720005,1,32,2025,5,1,2,2,5,50,1,2
21730001,2,79,2025,2,3,2,2,5,10,1,4
21730002,1,53,2025,5,1,3,2,5,30,1,2
21770001,1,68,2025,4,2,6,2,5,30,1,3
21770002,2,66,2025,4,2,1,2,5,40,1,3
21780001,1,60,2025,4,2,8,1,5,20,2,4
21780002,2,57,2025,4,2,1,2,5,12,2,4
21780003,1,30,2025,5,1,1,2,5,89,2,3
21780004,1,28,2025,5,1,1,2,5,20,2,4
21790001,2,63,2025,4,4,5,1,5,48,1,1
21830001,1,52,2025,4,2,5,1,5,55,1,2
21830002,2,46,2025,4,2,7,1,5,45,1,3
21840001,2,36,2025,5,2,7,1,5,50,1,1
21840002,1,40,2025,5,2,8,1,5,69,1,1
21860001,2,69,2025,4,3,3,2,3,30,1,1
21870001,1,61,2025,4,2,9,1,3,30,1,2
21870002,2,59,2025,4,2,1,2,3,30,1,2
21870003,1,27,2025,5,1,9,1,3,57,1,2
21870101,1,26,2025,5,2,7,1,3,50,1,2
21870102,2,25,2025,5,2,7,1,3,80,1,2
21910002,2,86,2025,2,3,3,2,3,10,2, 
21930006,1,84,2025,2,2,3,2,3,12,2, 
21930007,2,80,2025,2,2,3,2,3,10,2, 
21950002,2,73,2025,3,2,3,2,3,14,1,2
21980001,1,59,2025,4,2,8,1,3,49,2,3
21980002,2,55,2025,4,2,2,2,3,44,2,3
21990001,1,72,2025,4,2,6,1,3,15,1,4
21990002,2,65,2025,4,2,6,1,3,25,1,1
21990003,1,35,2025,5,1,11,1,3,45,1,1
22000002,2,49,2025,4,2,5,1,3,98,1,3
22000003,2,23,2025,5,1,7,1,3,42,1,3
22000004,1,22,2025,4,1,7,1,3,40,1,3
22010001,1,67,2025,4,2,7,1,3,22,2,1
22010002,2,63,2025,4,2,5,1,3,22,2,1
22010003,2,37,2025,5,1,6,1,3,34,2,3
22020001,2,55,2025,4,2,7,1,3,58,1,1
22020002,2,85,2025,2,3,3,2,3,43,1,1
22030001,2,69,2025,4,3,4,1,3,45,2,2
22040001,1,55,2025,5,2,7,1,8,55,2,1
22040002,2,47,2025,5,2,1,2,8,42,2,1
22050002,2,53,2025,5,2,5,1,8,34,1,3
22050003,2,27,2025,5,1,1,2,8,34,1,3
22060002,2,65,2025,4,2,1,2,8,35,1,1
22070001,1,62,2025,5,2,18,1,8,40,1,1
22070002,2,55,2025,4,2,5,1,8,78,1,3
22070003,2,29,2025,6,1,9,1,8,55,1,3
22070004,1,27,2025,6,1,11,1,8,55,1,3
22070005,2,26,2025,5,1,7,1,8,45,1,3
22070006,2,86,2025,2,3,3,2,8, , , 
22080001,2,48,2025,4,1,6,1,8,50,1,2
22120001,1,46,2025,5,2,7,1,8,58,1,1
22120002,2,44,2025,5,2,1,2,8,55,1,1
22130001,1,84,2025,4,2,7,1,8,18,1,2
22130002,2,77,2025,3,2,1,2,8,18,1,2
22140001,1,54,2025,5,2,8,1,8,89,1,2
22140002,2,54,2025,5,2,4,1,8,58,1,2
22150001,1,55,2025,5,2,7,1,8,56,1,1
22150002,2,53,2025,5,2,1,2,8,38,1,1
22160001,1,52,2025,5,2,11,1,8,55,1,2
22160002,2,51,2025,5,2,1,2,8,59,1,2
22170001,1,88,2025,3,2,2,2,8,29,1,1
22170002,2,83,2025,3,2,1,2,8,23,1,1
22180001,1,45,2025,4,2,7,1,8,47,1,3
22180002,2,46,2025,4,2,1,2,8,47,1,3
22190001,2,90,2025,2,3,3,2,3,9,2,3
22200002,2,58,2025,4,2,6,1,3,65,1,3
22220001,1,50,2025,5,2,11,1,8,50,1,2
22220002,2,48,2025,5,2,8,1,8,42,1,2
22220003,2,23,2025,5,1,1,2,8,50,1,2
22230001,2,65,2025,3,3,5,1,8,20,1,2
22230002,1,40,2025,5,1,10,1,8,35,1,2
22240001,1,45,2025,5,2,12,1,8,80,1,1
22240002,2,43,2025,5,2,6,1,8,60,1,1
22240003,2,20,2025,5,1,2,2,8,44,1,1
22250001,1,65,2025,5,2,8,1,1,35,1,2
22250002,2,64,2025,5,2,6,1,1,40,1,2
22250003,1,30,2025,5,1,8,1,1,50,2,2
22260001,1,75,2025,5,2,7,2,8,33,1,1
22260002,2,67,2025,5,3,6,1,8,33,1,1
22260003,1,45,2025,5,1,14,1,8,55,1,1
22260004,2,43,2025,6,1,8,1,8,55,1,1
22270001,1,65,2025,5,2,9,1,8,69,1,2
22270002,2,61,2025,4,2,8,1,8,69,1,2
22270003,2,38,2025,5,2,10,1,8,60,1,2
22270101,1,38,2025,5,2,9,1,8,100,1,2
22270102,2,38,2025,5,2,1,2,8,80,1,2
22280001,1,71,2025,4,2,5,2,8,45,1,1
22280002,2,67,2025,3,2,1,2,8,30,1,1
22280003,1,37,2025,5,1,10,1,8,55,1,1
22290001,1,65,2025,5,2,8,1,8,35,1,1
22290002,2,64,2025,4,2,2,2,8,30,1,1
22290003,2,28,2025,5,1,7,1,8,39,1,1
22310002,2,80,2025,4,3,4,1,8,35,1,1
22330001,1,48,2025,5,2,10,1,8,58,1,1
22330002,2,48,2025,5,2,5,1,8,48,1,1
22330003,1,20,2025,5,1,1,2,8,45,1,2
22330004,2,18,2025,4,1,1,2,8,45,1,1
22340001,1,63,2025,5,2,6,1,8,55,1,1
22340002,2,57,2025,5,2,9,1,8,55,1,1
22340003,1,31,2025,5,1,10,1,8,55,1,1
22340004,2,29,2025,5,1,7,1,8,55,1,1
22350002,2,74,2025,4,2,4,2,8,33,1,1
22360001,1,64,2025,5,2,10,1,8,55,1,1
22360002,2,60,2025,4,2,4,1,8,35,1,2
22360004,2,28,2025,5,1,7,1,8,60,1,1
22360101,1,30,2025,5,2,10,1,8,50,1,2
22360102,2,29,2025,5,2,7,1,8,50,1,2
22380001,1,65,2025,5,2,6,2,8,46,1,1
22380002,2,64,2025,5,2,1,2,8,35,1,1
22380003,2,29,2025,5,1,6,1,8,38,1,1
22380004,2,37,2025,5,1,8,1,8,50,1,1
22380005,2,35,2025,5,1,9,1,8,50,1,1
22390001,1,70,2025,4,2,12,1,8,55,1,1
22390002,2,69,2025,3,2,1,2,8,45,1,2
22390003,1,44,2025,5,1,8,1,8,45,1,1
22390004,2,40,2025,5,1,6,1,8,55,1,1
22400001,1,44,2025,6,2,14,1,1,50,1,2
22400002,2,44,2025,6,2,1,2,1,60,1,2
22400003,2,13,2025,3,1,1,2,1,45,1,2
22470001,2,63,2025,5,3,8,1,3,70,1,2
22470002,1,35,2025,5,1,8,1,3,40,1,2
22490002,2,78,2025,3,3,3,2,3,20,2,2
22510001,2,80,2025,2,3,2,2,3,29,1,1
22510002,1,48,2025,5,2,10,1,3,40,1,1
22510003,2,44,2025,5,2,9,1,3,44,1,1
22530001,1,55,2025,4,2,12,1,3,45,1,3
22530002,2,53,2025,4,2,1,2,3,35,1,3
22530003,2,28,2025,5,1,7,1,3,50,1,3
22560002,2,56,2025,4,4,5,1,8,50,2,2
22560003,1,29,2025,4,1,6,1,8,70,2,2
22560004,2,26,2025,5,1,7,1,8,60,2,2
22590001,1,53,2025,5,2,11,1,8,45,1,3
22590002,2,51,2025,5,2,6,1,8,19,1,3
22590004,2,18,2025,4,1,1,2,8,18,1,1
22600001,1,88,2025,3,3,3,2,8,15,2, 
22630001,1,80,2025,3,2,3,2,8,25,2, 
22630002,2,75,2025,3,2,2,2,8,20,2, 
22640001,1,56,2025,5,2,8,1,8,38,1,1
22640002,2,52,2025,4,2,1,2,8,25,1,4
22640003,2,25,2025,5,1,4,1,8,51,1,2
22640004,1,20,2025,5,1,4,2,8,48,1,2
22650001,1,66,2025,3,2,3,2,8,35,1, 
22650002,2,62,2025,3,2,4,1,8,50,1,2
22650003,1,37,2025,5,2,7,1,8,69,1,2
22650004,2,39,2025,5,2,7,1,8,69,1,2
22660001,1,64,2025,5,2,5,1,8,51,1,2
22660002,2,64,2025,5,2,5,1,8,51,1,2
22660003,2,32,2025,5,1,1,2,8,50,1,1
22670001,1,47,2025,5,2,9,1,8,59,1,3
22670002,2,43,2025,4,2,1,2,8,130,1,3
22670003,2,12,2025,2,1,1,2,8,18,1,1
22670004,2,10,2025,2,1,1,2,8,18,1,1
22680001,1,57,2025,5,2,11,1,8,105,1,3
22680002,2,53,2025,5,2,1,2,8,59,1,1
22680003,1,26,2025,5,1,6,1,8,50,1,1
22680005,1,22,2025,5,1,2,2,8,55,1,1
22690001,1,64,2025,5,2,12,1,8,74,1,1
22690002,2,62,2025,5,2,1,2,8,74,1,1
22690003,1,29,2025,5,2,8,1,8,74,1,1
22730001,1,77,2025,3,2,3,2,8,40,2,3
22730002,2,65,2025,3,2,3,2,8,34,2,2
22740001,1,51,2025,5,2,12,1,8,61,2,2
22740002,2,51,2025,5,2,1,2,8,88,1,2
22740003,2,21,2025,5,1,2,2,8,50,1,1
22760001,2,79,2025,2,3,3,2,8,30,2, 
22760003,2,24,2025,5,1,6,1,8,49,2,1
22790001,1,88,2025,3,2,3,2,8,20,1, 
22790002,2,85,2025,2,2,2,2,8,20,1, 
22800002,2,43,2025,5,4,9,1,8,78,1,1
22800003,1,17,2025,4,1,1,2,8,33,1,1
22800004,2,15,2025,3,1,1,2,8,45,1,1
22810001,1,76,2025,3,2,6,1,8,36,2,3
22810002,2,67,2025,3,2,1,2,8,34,2,3
22810005,2,43,2025,4,1,6,1,8,48,2,1
22820001,1,43,2025,4,2,10,1,8,58,1,1
22820002,2,43,2025,5,2,1,2,8,53,1,1
22820003,1,15,2025,3,1,1,2,8,30,1,1
22840001,2,55,2025,4,2,6,1,6,45,1,2
22840002,1,53,2025,4,2,7,1,6,50,2,2
22850001,1,67,2025,5,2,7,1,6,50,1,2
22850002,2,66,2025,4,2,3,1,6,38,1,2
22850004,1,33,2025,4,1,1,2,6,40,1,2
22860001,1,47,2025,5,1,8,1,6,39,2,3
22860002,2,69,2025,2,3,2,2,6,6,2, 
22870001,2,65,2025,3,3,5,1,6,45,1,2
22870101,1,44,2025,5,2,7,1,6,75,1,2
22870102,2,41,2025,5,2,1,2,6,50,1,2
22870103,1,10,2025,2,1,1,2,6,21,1,2
22870201,1,36,2025,5,2,7,1,6,40,1,2
22870202,2,37,2025,5,2,7,1,6,45,1,2
22880002,2,55,2025,5,2,5,1,6,35,1,3
22880003,1,28,2025,5,1,5,1,6,30,1,2
22880004,2,24,2025,5,1,3,1,6,50,1,3
22910003,1,60,2025,4,4,9,1,1,60,1,1
22930001,2,78,2025,2,3,3,2,1,16,1,1
22940001,2,66,2025,3,2,5,2,1,12,1,4
22980002,2,62,2025,4,2,1,2,1,64,1,1
22980003,1,25,2025,5,1,8,1,1,48,1,1
22990003,2,60,2025,4,2,6,1,1,27,1,2
22990004,1,24,2025,5,1,1,2,1,49,1,2
23000001,1,54,2025,5,2,10,1,1,30,1,2
23000002,2,51,2025,5,2,7,1,1,25,1,2
23010001,1,67,2025,5,2,13,1,1,40,1,1
23010002,2,65,2025,5,2,9,1,1,30,1,1
23020002,2,54,2025,4,2,6,1,1,23,1,2
23020003,1,27,2025,5,1,8,1,1,60,1,2
23030002,2,65,2025,5,2,6,1,1,25,1,1
23030003,2,32,2025,5,1,7,1,1,50,1,1
23050002,2,49,2025,5,2,9,1,1,35,1,1
23050003,1,22,2025,5,1,1,2,1,51,1,1
23060002,1,46,2025,4,2,8,1,1,90,1,2
23060003,2,46,2025,6,2,9,1,1,96,1,2
23070001,1,68,2025,4,2,3,2,1,33,1,4
23080001,2,81,2025,3,3,2,2,1,9,1,4
23080003,2,26,2025,4,2,7,1,1,30,1,4
23090001,2,91,2025,3,3,3,2,1,11,1,4
23110001,2,81,2025,2,3,3,2,1,8,1,4
23120001,1,51,2025,5,2,11,1,8,96,1,2
23120002,2,50,2025,5,2,1,2,8,50,1,2
23120003,1,22,2025,5,1,3,2,8,51,1,1
23120004,2,21,2025,5,1,2,2,8,122,1,1
23120005,2,21,2025,5,1,3,2,8,48,1,1
23170001,1,57,2025,5,2,11,1,1,35,1,3
23170002,2,56,2025,5,2,7,1,1,29,1,3
23190001,1,79,2025,4,2,3,1,5,20,2,2
23190002,2,69,2025,4,2,3,1,5,25,2,2
23200001,1,86,2025,2,2,2,2,5,15,2, 
23200002,2,86,2025,2,2,2,2,5,15,2, 
23200003,1,63,2025,4,2,6,1,5,30,2,2
23200004,2,63,2025,4,2,1,1,5,25,2,2
23210001,1,82,2025,3,2,5,2,5,20,1,1
23210002,2,78,2025,3,2,2,2,5,15,2,1
23220001,1,66,2025,4,2,7,1,5,40,2,1
23220002,2,58,2025,4,2,1,2,5,40,2,1
23270001,1,63,2025,4,2,6,1,5,55,1,1
23270002,2,62,2025,4,2,1,2,5,33,1,1
23280001,1,74,2025,5,2,14,1,5,8,1,1
23280002,2,66,2025,4,2,1,2,5,13,1,1
23290001,1,75,2025,4,2,7,1,5,10,2, 
23290002,2,72,2025,4,2,4,1,5,10,2,3
23290003,1,43,2025,4,1,10,1,5,80,2,1
23300001,1,76,2025,3,2,3,1,5,8,2,1
23300002,2,72,2025,3,2,3,1,5,9,1,2
23310001,1,81,2025,2,2,4,2,5,10,1,1
23310002,2,80,2025,2,2,2,2,5,10,1,1
23340002,2,83,2025,4,3,3,2,5,30,1,3
23390001,1,77,2025,4,2,8,2,5,40,2,3
23390002,2,74,2025,3,2,1,2,5,45,2,3
23400001,1,80,2025,3,2,3,1,5,35,1,3
23400002,2,76,2025,2,2,1,2,5,25,1,3
23470001,1,58,2025,5,2,11,1,3,75,1,2
23470002,2,57,2025,5,2,6,1,3,35,1,2
23470004,2,22,2025,5,1,1,2,3,68,1,2
23490001,2,86,2025,3,3,3,2,2,35,2,3
23500002,2,56,2025,4,2,5,1,8,60,1,3
23500003,1,30,2025,5,1,5,1,8,65,1,3
23500004,2,29,2025,5,1,5,1,8,46,1,3
23510001,1,51,2025,4,2,9,1,2,80,1,1
23510002,2,49,2025,4,2,1,2,2,60,1,2
23520001,1,72,2025,3,4,6,1,3,15,2,1
23540001,1,67,2025,4,2,7,1,5,54,1,1
23540002,2,71,2025,4,2,7,1,5,50,1,1
23540003,2,30,2025,5,1,7,1,5,60,1,2
23540004,2,29,2025,5,1,7,1,5,65,1,2
23550001,1,80,2025,3,2,4,1,5,35,1,1
23550002,2,76,2025,2,2,4,2,5,48,1,1
23550003,2,20,2025,5,1,1,2,5,60,1,1
23570001,1,38,2025,5,1,7,1,5,70,1,1
23570002,1,37,2025,4,1,4,1,5,70,1,1
23570003,1,35,2025,5,1,8,1,5,70,1,1
23580001,1,71,2025,5,2,6,2,5,54,1,3
23580002,2,70,2025,4,2,1,2,5,54,1,1
23580101,1,47,2025,5,2,8,1,5,65,1,3
23580102,2,43,2025,5,2,8,1,5,69,1,3
23580103,1,12,2025,2,1,1,2,5,50,1,3
23590001,1,77,2025,3,2,4,1,5,30,1,3
23590002,2,75,2025,2,2,4,2,5,30,1,3
23600001,2,45,2025,4,2,8,1,5,65,1,1
23600002,1,50,2025,5,2,8,1,5,58,1,1
23610002,2,69,2025,2,4,4,2,3,21,2,2
23620001,2,60,2025,4,2,1,2,4,52,1,1
23620002,1,62,2025,4,2,7,1,4,36,1,1
23620003,2,23,2025,5,1,6,1,4,82,1,2
23620004,2,36,2025,5,1,7,1,4,64,1,1
23630001,1,61,2025,5,2,8,1,4,42,1,2
23630002,1,33,2025,5,1,8,1,4,76,1,2
23640002,2,86,2025,3,3,3,2,4,35,2, 
23650003,1,28,2025,4,1,8,1,4,55,2,1
23660001,1,62,2025,5,2,3,2,4,45,2,3
23660002,2,52,2025,5,2,2,2,4,45,2,3
23670001,2,78,2025,4,2,1,2,4,24,1,4
23680001,2,62,2025,4,2,1,2,4,56,2,3
23680002,1,32,2025,5,1,8,1,4,84,1,3
23680003,2,30,2025,5,1,8,1,4,75,1,3
23690001,1,74,2025,4,2,3,2,5,25,2,2
23690002,2,67,2025,4,2,4,2,5,25,2,2
23730001,1,52,2025,5,2,10,1,5,45,1,1
23730002,2,54,2025,4,2,6,1,5,30,1,1
23730004,1,17,2025,4,1,1,2,5,50,1,1
23780001,1,84,2025,3,2,4,2,5,55,1,2
23780002,2,79,2025,3,2,3,2,5,45,1,2
23790001,1,60,2025,4,2,12,1,5,75,1,3
23790002,2,60,2025,4,2,1,2,5,65,1,3
23790003,1,33,2025,5,1,8,1,5,60,1,3
23790004,1,31,2025,5,1,7,1,5,70,1,3
23820001,2,77,2025,2,3,1,2,5,17,1,3
23840001,1,73,2025,2,2,5,1,5,42,2,3
23840002,2,70,2025,2,2,3,1,5,32,2,2
23850002,2,80,2025,2,3,3,2,5,20,2, 
23860001,1,78,2025,3,2,3,1,5,29,2,1
23860002,2,77,2025,3,2,1,2,5,50,2,1
23860101,1,49,2025,5,2,8,1,5,64,1,3
23860102,2,47,2025,5,2,7,1,5,60,1,3
23870001,1,85,2025,3,2,3,2,5,20,2,1
23870002,2,82,2025,2,2,3,2,5,20,2, 
23910001,2,88,2025,2,3,1,2,5,16,1,3
23930001,1,88,2025,2,2,3,2,5,20,2,2
23930002,2,83,2025,2,2,2,2,5,20,2,2
23930007,1,39,2025,5,1,8,1,5,40,2,1
23940001,1,56,2025,4,3,5,1,5,45,1,2
23940002,2,80,2025,2,3,1,2,5,16,1,3
23960001,1,49,2025,4,2,7,1,5,30,1,1
23960002,2,47,2025,4,2,1,2,5,30,1,2
23970001,1,67,2025,4,2,7,1,5,75,2,1
23970002,2,63,2025,4,2,1,2,5,40,2,3
23970003,1,41,2025,5,1,8,1,5,40,2,2
23980001,1,67,2025,4,2,6,1,5,30,2,1
23980002,2,63,2025,4,2,1,2,5,30,2,2
24010001,1,58,2025,5,2,12,1,5,40,2,3
24010002,2,52,2025,4,2,1,2,5,30,2,2
